time,device_id,region,gps_class,balloon_lat,balloon_lon,balloon_alt,spreading_factor,frequency_hz,gateway_id,gateway_lat,gateway_lon,gateway_alt,rssi,snr,anonymized,gc_km,slant_km,elev_gw_deg,depr_balloon_deg,fresh,band,is_prelaunch
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,sg50-eui-c0ba1ffffe004945,,,,-119.0,-6.8,False,,,,,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,ext-sg50-011,,,,-120.0,-7.5,False,,,,,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,packetbroker,40.962758045083945,-5.675633842073217,,-116.0,-6.5,True,73.6359324656191,74.36994456081506,7.403320316988313,8.065543252669633,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,tef-mls-01,40.108033,-6.632828,297.0,-119.0,-4.8,False,60.1148739870506,60.94210574681039,8.899588059662362,9.440213363054477,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,sg50-perte-malpica-07,,,,-114.0,-6.8,False,,,,,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,ext-sg50-029,,,,-118.0,-6.5,False,,,,,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,cdtic-multitech-4,39.4920534590841,-6.57908320426941,391.0,-114.0,-4.8,False,126.71486734239434,127.1803668330496,3.767126097580384,4.906698703457173,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,mtcdtip02-l4e1-5,,,,-108.0,-6.0,False,,,,,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,cicytex-ic003,,,,-109.0,-3.8,False,,,,,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,meceiot-004-5030354163554750,40.5481739449056,-5.16353885114368,1550.0,-109.0,6.5,False,107.17888454101507,107.60781816194415,4.026545352022279,4.990426886312135,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,dlps8-105,,,,-114.0,-10.0,False,,,,,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,niharramikrotik,40.589325292876616,-4.838257133960725,1131.0,-101.0,-9.0,False,134.31778160937742,134.7255244786066,3.1741707174824296,4.382117879598918,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,packetbroker,40.962541751597406,-5.675446072867432,,-113.0,2.0,True,73.63739668553853,74.37139657481511,7.403161798178406,8.065397901887811,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,ext-sg50-018,,,,-113.0,-8.0,False,,,,,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,mjv-casas,,,,-114.0,-0.8,False,,,,,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,dlps8-103,,,,-114.0,-6.2,False,,,,,False,EU868,False
2026-05-28 14:15:16.646826+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,sg50-perte-malpica-02,39.94336757279527,-4.661850929260255,405.0,-111.0,-7.2,False,167.97978027441147,168.38625991988505,2.5140470488603373,4.024723419807971,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,sg50-perte-malpica-06,,,,-115.0,-5.2,False,,,,,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,meceiot-013-dragout-a84041ffff29dc56,40.970672,-5.141641,820.0,-120.0,-6.25,False,114.92237375103964,115.38493084013898,4.0507994295778165,5.084319739196372,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,ext-sg50-022,,,,-120.0,-8.5,False,,,,,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,sg50-perte-malpica-07,,,,-118.0,-5.8,False,,,,,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,italr0005,40.954279046747715,-4.142631590366364,,-118.0,-3.75,False,195.88281833147107,196.28426214013473,2.0417625947977536,3.803376669090203,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,packetbroker,,,,-118.0,-6.75,True,,,,,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,v3-eui-b827ebfffebf1f02,40.13814,-7.50059,600.0,-118.0,-7.8,False,105.75302120153279,106.25722709233943,4.604448555082282,5.555507010001736,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,mitigasmart-cc,,,,-117.0,-3.2,False,,,,,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,sg50-perte-malpica-05,,,,-116.0,-0.5,False,,,,,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,cdtic-multitech-4,39.4920534590841,-6.57908320426941,391.0,-114.0,-2.2,False,126.71486734239434,127.1803668330496,3.767126097580384,4.906698703457173,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,sg50-perte-malpica-02,39.94336757279527,-4.661850929260255,405.0,-113.0,-4.0,False,167.97978027441147,168.38625991988505,2.5140470488603373,4.024723419807971,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,cicytex-ic003,,,,-108.0,-5.0,False,,,,,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,dlps8-103,,,,-113.0,-7.2,False,,,,,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,packetbroker,40.962758045083945,-5.675633842073217,,-113.0,-3.5,True,73.6359324656191,74.36994456081506,7.403320316988313,8.065543252669633,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,cicytex-icmc-002,,,,-111.0,-9.3,False,,,,,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,mjv-casas,,,,-111.0,,False,,,,,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,packetbroker,40.962541751597406,-5.675446072867432,,-110.0,1.0,True,73.63739668553853,74.37139657481511,7.403161798178406,8.065397901887811,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,niharramikrotik,40.589325292876616,-4.838257133960725,1131.0,-109.0,4.0,False,134.31778160937742,134.7255244786066,3.1741707174824296,4.382117879598918,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,mtcdtip02-l4e1-1,,,,-109.0,-5.8,False,,,,,False,EU868,False
2026-05-28 14:20:24.714596+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,ext-sg50-018,,,,-114.0,-7.2,False,,,,,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,mitigasmart-cc,,,,-117.0,-5.8,False,,,,,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,sg50-perte-malpica-01,,,,-117.0,-8.5,False,,,,,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,sg50-perte-malpica-05,,,,-117.0,-2.2,False,,,,,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,italr0005,40.954279046747715,-4.142631590366364,,-117.0,-3.75,False,195.88281833147107,196.28426214013473,2.0417625947977536,3.803376669090203,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,ext-sg50-023,,,,-118.0,-5.0,False,,,,,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,meceiot-013-dragout-a84041ffff29dc56,40.970672,-5.141641,820.0,-119.0,-4.75,False,114.92237375103964,115.38493084013898,4.0507994295778165,5.084319739196372,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,sg50-eui-c0ba1ffffe004945,,,,-118.0,-8.0,False,,,,,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,italr0001,41.70253250763931,-4.708266556262971,765.0,-116.0,-8.25,False,187.27657100298967,187.65594481055086,1.9811402457960121,3.665356585310856,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,meceiot-004-5030354163554750,40.5481739449056,-5.16353885114368,1550.0,-107.0,3.75,False,107.17888454101507,107.60781816194415,4.026545352022279,4.990426886312135,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,mvj-cabezuela,,,,-115.0,-7.0,False,,,,,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,sg50-perte-malpica-06,,,,-114.0,-8.2,False,,,,,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,packetbroker,40.962758045083945,-5.675633842073217,,-114.0,-1.25,True,73.6359324656191,74.36994456081506,7.403320316988313,8.065543252669633,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,dlps8-103,,,,-113.0,-9.0,False,,,,,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,sg50-perte-malpica-02,39.94336757279527,-4.661850929260255,405.0,-111.0,-5.0,False,167.97978027441147,168.38625991988505,2.5140470488603373,4.024723419807971,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,packetbroker,40.962541751597406,-5.675446072867432,,-109.0,2.75,True,73.63739668553853,74.37139657481511,7.403161798178406,8.065397901887811,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,niharramikrotik,40.589325292876616,-4.838257133960725,1131.0,-109.0,2.0,False,134.31778160937742,134.7255244786066,3.1741707174824296,4.382117879598918,False,EU868,False
2026-05-28 14:25:32.714699+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,cdtic-multitech-4,39.4920534590841,-6.57908320426941,391.0,-115.0,-3.0,False,126.71486734239434,127.1803668330496,3.767126097580384,4.906698703457173,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,cicytex-unex-1,,,,-117.0,-2.5,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,mitigasmart-cc,,,,-117.0,-2.5,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,ext-sg50-029,,,,-117.0,-3.2,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,ext-sg50-024,,,,-118.0,-1.2,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,sg50-perte-malpica-05,,,,-118.0,-1.8,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,meceiot-013-dragout-a84041ffff29dc56,40.970672,-5.141641,820.0,-123.0,-8.25,False,114.92237375103964,115.38493084013898,4.0507994295778165,5.084319739196372,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,sg50-perte-malpica-07,,,,-118.0,-2.5,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,ext-sg50-022,,,,-120.0,-6.0,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,sg50-eui-c0ba1ffffe004945,,,,-119.0,-6.8,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,packetbroker,,,,-120.0,-8.25,True,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,ext-sg50-011,,,,-120.0,-7.2,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,tef-mls-01,40.108033,-6.632828,297.0,-120.0,-6.2,False,60.1148739870506,60.94210574681039,8.899588059662362,9.440213363054477,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,italr0005,40.954279046747715,-4.142631590366364,,-122.0,-7.5,False,195.88281833147107,196.28426214013473,2.0417625947977536,3.803376669090203,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,ext-sg50-015,,,,-116.0,-2.5,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,ext-sg50-028,,,,-119.0,-6.8,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,mtcdtip02-l4e1-15,,,,-116.0,-5.8,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,mjv-casas,,,,-113.0,2.5,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,mtcdtip02-l4e1-13,,,,-115.0,-8.2,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,niharramikrotik,40.589325292876616,-4.838257133960725,1131.0,-116.0,-3.0,False,134.31778160937742,134.7255244786066,3.1741707174824296,4.382117879598918,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,cicytex-ic003,,,,-106.0,-0.2,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,packetbroker,40.962541751597406,-5.675446072867432,,-108.0,5.25,True,73.63739668553853,74.37139657481511,7.403161798178406,8.065397901887811,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,mvj-cabezuela,,,,-111.0,,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,packetbroker,40.962758045083945,-5.675633842073217,,-111.0,2.0,True,73.6359324656191,74.36994456081506,7.403320316988313,8.065543252669633,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,mtcdtip02-l4e1-1,,,,-111.0,-4.0,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,mtcdtip02-l4e1-9,,,,-110.0,-2.2,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,cicytex-icmc-002,,,,-112.0,-5.3,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,dlps8-103,,,,-113.0,-4.8,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,cdtic-multitech-4,39.4920534590841,-6.57908320426941,391.0,-113.0,-3.2,False,126.71486734239434,127.1803668330496,3.767126097580384,4.906698703457173,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,mtcdtip02-l4e1-7,,,,-114.0,-7.0,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,mtcdtip02-l4e1-16,,,,-114.0,-7.0,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,mtcdtip02-l4e1-5,,,,-114.0,-4.8,False,,,,,False,EU868,False
2026-05-28 14:30:40.755758+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868100000.0,meceiot-004-5030354163554750,40.5481739449056,-5.16353885114368,1550.0,-111.0,2.75,False,107.17888454101507,107.60781816194415,4.026545352022279,4.990426886312135,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,elecrowgw,,,,-116.0,-6.0,False,,,,,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,ext-sg50-024,,,,-119.0,-6.8,False,,,,,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,sg50-perte-malpica-05,,,,-118.0,-6.2,False,,,,,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,mitigasmart-cc,,,,-118.0,-6.0,False,,,,,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,italr0005,40.954279046747715,-4.142631590366364,,-117.0,-3.25,False,195.88281833147107,196.28426214013473,2.0417625947977536,3.803376669090203,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,cdtic-multitech-4,39.4920534590841,-6.57908320426941,391.0,-116.0,-6.8,False,126.71486734239434,127.1803668330496,3.767126097580384,4.906698703457173,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,meceiot-013-dragout-a84041ffff29dc56,40.970672,-5.141641,820.0,-116.0,-2.0,False,114.92237375103964,115.38493084013898,4.0507994295778165,5.084319739196372,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,mjv-casas,,,,-116.0,-3.5,False,,,,,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,niharramikrotik,40.589325292876616,-4.838257133960725,1131.0,-115.0,-3.5,False,134.31778160937742,134.7255244786066,3.1741707174824296,4.382117879598918,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,packetbroker,,,,-113.0,-4.25,True,,,,,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,ext-dlos8-011,,,,-111.0,-7.5,False,,,,,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,mvj-cabezuela,,,,-111.0,-4.8,False,,,,,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,meceiot-004-5030354163554750,40.5481739449056,-5.16353885114368,1550.0,-109.0,1.75,False,107.17888454101507,107.60781816194415,4.026545352022279,4.990426886312135,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,mtcdtip02-l4e1-9,,,,-109.0,-5.8,False,,,,,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,packetbroker,40.962758045083945,-5.675633842073217,,-109.0,3.75,True,73.6359324656191,74.36994456081506,7.403320316988313,8.065543252669633,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,cicytex-ic003,,,,-108.0,-6.2,False,,,,,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,packetbroker,40.962541751597406,-5.675446072867432,,-105.0,4.75,True,73.63739668553853,74.37139657481511,7.403161798178406,8.065397901887811,False,EU868,False
2026-05-28 14:35:48.641691+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868300000.0,packetbroker,41.62916384851624,-4.713819387616739,,-114.0,-7.25,True,181.86594477074613,182.27757519201526,2.3296382533441506,3.9651957293472737,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,mitigasmart-cc,,,,-116.0,-0.8,False,,,,,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,ext-sg50-029,,,,-116.0,-3.2,False,,,,,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,italr0005,40.954279046747715,-4.142631590366364,,-123.0,-9.5,False,195.88281833147107,196.28426214013473,2.0417625947977536,3.803376669090203,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,rio-tormes-1b,40.968865323719,-5.64232170581818,940.0,-117.0,-2.5,False,76.39753112398147,76.99864524997983,6.42042050652061,7.107479061301338,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,ext-sg50-028,,,,-118.0,-6.5,False,,,,,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,ext-sg50-011,,,,-119.0,-7.2,False,,,,,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,ext-sg50-022,,,,-118.0,-3.5,False,,,,,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,tef-mls-01,40.108033,-6.632828,297.0,-118.0,-7.5,False,60.1148739870506,60.94210574681039,8.899588059662362,9.440213363054477,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,sg50-eui-c0ba1ffffe004945,,,,-118.0,-8.8,False,,,,,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,meceiot-013-dragout-a84041ffff29dc56,40.970672,-5.141641,820.0,-122.0,-7.5,False,114.92237375103964,115.38493084013898,4.0507994295778165,5.084319739196372,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,ext-sg50-024,,,,-118.0,-3.0,False,,,,,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,cicytex-unex-1,,,,-116.0,-6.8,False,,,,,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,elecrowgw,,,,-117.0,-8.5,False,,,,,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,niharramikrotik,40.589325292876616,-4.838257133960725,1131.0,-115.0,-4.5,False,134.31778160937742,134.7255244786066,3.1741707174824296,4.382117879598918,False,EU868,False
2026-05-28 14:40:56.572559+00:00,stratolink-3-eu,EU,STALE,40.6257961,-6.428663,10009.0,7,868500000.0,packetbroker,40.962541751597406,-5.675446072867432,,-105.0,4.25,True,73.63739668553853,74.37139657481511,7.403161798178406,8.065397901887811,False,EU868,False
